question,reference_answer,answer,score,normalized_score,dataset,dataset_num
"What is the difference between an array declared as static, and one that is not?",not answered,"The arrays declared as static live throughout the life of the program; that is, they are initialized only once, when the function that declares the array it is first called.",0.0,0.0,sag,sag-25
"What is the difference between an array declared as static, and one that is not?",Only constants can be used to declare the size of automatic and static arrays Exists for the duration of the program Is initialized when its declaration is first encountered All elements are initialized to zero if not explicitly initialized,"The arrays declared as static live throughout the life of the program; that is, they are initialized only once, when the function that declares the array it is first called.",5.0,1.0,sag,sag-25
"What is the difference between an array declared as static, and one that is not?",A static array cannot be changed in the program.,"The arrays declared as static live throughout the life of the program; that is, they are initialized only once, when the function that declares the array it is first called.",3.0,0.6,sag,sag-25
"What is the difference between an array declared as static, and one that is not?",static arrays are available throughout the program,"The arrays declared as static live throughout the life of the program; that is, they are initialized only once, when the function that declares the array it is first called.",5.0,1.0,sag,sag-25
"What is the difference between an array declared as static, and one that is not?","a static array is allocated when the program starts and is freed when the program exits but has limited scope, while an array that is not declared static is allocated and freed when it comes into and out of scope.","The arrays declared as static live throughout the life of the program; that is, they are initialized only once, when the function that declares the array it is first called.",5.0,1.0,sag,sag-25
"What is the difference between an array declared as static, and one that is not?","if they are declared fixed or static that means they cannot change size once their storage has been allocated, however one that is not or dynamic arrarys can be resized.","The arrays declared as static live throughout the life of the program; that is, they are initialized only once, when the function that declares the array it is first called.",3.0,0.6,sag,sag-25
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,"at least 2, depending on how many arrays are being used.","All the dimensions, except the first one.",2.5,0.5,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,all of them.,"All the dimensions, except the first one.",3.5,0.7,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,"When passing a multi-dimensional array, all dimensions must be specified except for the first dimension.","All the dimensions, except the first one.",5.0,1.0,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,It depends what parameters you are passing in a multidimensional. A multideminsional can have more than two dimensions.,"All the dimensions, except the first one.",3.5,0.7,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,The first dimension is not required however the subsequent dimensionsare needed for the compiler.,"All the dimensions, except the first one.",5.0,1.0,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,all but the first,"All the dimensions, except the first one.",5.0,1.0,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,All of the dimensions must be specified.,"All the dimensions, except the first one.",3.5,0.7,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,just the first one at least.,"All the dimensions, except the first one.",2.0,0.4,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,"Two paramaters, the array and how many columns. arraya [], [3]","All the dimensions, except the first one.",4.0,0.8,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,"The size of the first dimension can be omitted, same as a regular array. However, for every dimension outside the first, the size of those dimensions must be specified when passed, for example, a multi-dimensional array of [2] [4] [6] with the name MultiArray would be passed as: MultiArray [] [4] [6], 2","All the dimensions, except the first one.",4.5,0.9,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,Size of subsequent dimensions are required. Compiler must know how many elements to skip to move to the second element in the first dimension,"All the dimensions, except the first one.",4.5,0.9,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,Every dimension after the first.,"All the dimensions, except the first one.",5.0,1.0,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,both,"All the dimensions, except the first one.",2.5,0.5,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,"the size of the first dimension does not need to be specified, but all other dimensions do.","All the dimensions, except the first one.",5.0,1.0,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,"when passingin maina multidimensional array to a function, no dimensions need be specified","All the dimensions, except the first one.",2.0,0.4,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,"All dimensions except for the first one need to be specified when passing an array to a function, the compiler needs to know how many memory addresses to skip to make it back to the 2nd element in the first dimension. The size of the first dimension does not need to be specified.","All the dimensions, except the first one.",5.0,1.0,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,as many as there are dimensions. Most commonly just rows and columns,"All the dimensions, except the first one.",3.5,0.7,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,"at least 2, but it should always equal the number of dimensions that the argument is expecting ... like ... blah [] [] [] [] will require 4 dimensional array input. blah [] [] [] will require a 3 dimensional array. blah [] [] will require a 2 dimensional array.","All the dimensions, except the first one.",3.0,0.6,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,"None, just pass the array name.","All the dimensions, except the first one.",2.0,0.4,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,all subsequent dimensions after the first dimension. first is not needed to be specified.,"All the dimensions, except the first one.",5.0,1.0,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,"all dimensions, excluding the first one.","All the dimensions, except the first one.",5.0,1.0,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,all dimensions but the first,"All the dimensions, except the first one.",5.0,1.0,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,the first needs to be specified by size and the rest need only be statedfirst like this [3] then [] [] [],"All the dimensions, except the first one.",3.0,0.6,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,one less than the number of dimensions the array contains,"All the dimensions, except the first one.",4.5,0.9,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,not answered,"All the dimensions, except the first one.",0.0,0.0,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,one,"All the dimensions, except the first one.",2.0,0.4,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,All subsequent dimensions after the first one.,"All the dimensions, except the first one.",5.0,1.0,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,two or more,"All the dimensions, except the first one.",2.5,0.5,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,1 less than the total number of dimensions,"All the dimensions, except the first one.",4.5,0.9,sag,sag-26
How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,"Multi dimensional arrays are accessed using more than 1 index, one for each dimension at least.","All the dimensions, except the first one.",3.5,0.7,sag,sag-26
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,compilation error,Run-time error.,1.0,0.2,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,compilation error.,Run-time error.,1.0,0.2,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,Using an index outside the bounds of the array generates a run-time error.,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,run-time error,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,Its a run-time error.,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,run time error,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,Run-time error.,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,run-time error,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,compilation error,Run-time error.,1.0,0.2,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,"This is a run-time error. The program will compile AND execute, so these errors can be difficult to debug.",Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,this is a run-time error or execution-time error.,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,Run-time.,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,run time,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,Generates a compilation error. The compiler will complain that the variable you are referring to was never declared.,Run-time error.,1.0,0.2,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,run-time,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,Run-time error.,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,run time error,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,runtime error.,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,Compilation error.,Run-time error.,1.0,0.2,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,run-time error,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,run-time error,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,run-time error,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,compilation error.,Run-time error.,1.0,0.2,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,run-time error,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,not answered,Run-time error.,0.0,0.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,run-time error,Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,compilation error,Run-time error.,1.0,0.2,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,compilation error,Run-time error.,1.0,0.2,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,"It will NOT cause a compilation error. It will either give a run-time error, or will give the value at that actual location in memory, causing a logic error.",Run-time error.,5.0,1.0,sag,sag-27
Using an index outside the bounds of the array generates an error.  Is this a compilation error or a run-time error?,it is a run-time error,Run-time error.,5.0,1.0,sag,sag-27
"How are bi-dimensional arrays stored in memory, by rows or by columns?","usually it is by rows then followed by the column, but it is up to the programmer to determine how values are stored in bi-dimensional arrays.",By rows.,2.5,0.5,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",by rows.,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",Multi-dimensional arrays are stored in memory by rows.,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?","A bi-dimensional or two-dimensional array is stored in a row-column matrix. Where the first index indicates the row and the second indicates the column. This means that when array elements are accessed in the order in which they are actually stored in memory, the right index changes faster than the left.",By rows.,4.5,0.9,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",They are stored in memory in rows.,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",rows,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",By rows.,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",by rows,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",m-by-n. by row-column.,By rows.,4.0,0.8,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",bi-dimensional arrays are stored by rows,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",By rows.,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",By column.,By rows.,1.0,0.2,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",columns,By rows.,1.0,0.2,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",By rows,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",by-dimensional arrays are stored by row,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?","x by y is row by column. So x is rows, and y is columns. Since the length of the row is not needed when passing the array to the function, this leads me to believe that bi-dimensional arrays are stored by rows at a time.",By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?","Both, they are stored in seperate sections.",By rows.,2.5,0.5,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?","by rows, then columns.",By rows.,4.5,0.9,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",Rows,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",by rows of rows,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",by rows,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",rows,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",stored by rows,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",by rows,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",by rows,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",by rows,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",rows,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",by row and column,By rows.,2.5,0.5,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",by rows,By rows.,5.0,1.0,sag,sag-28
"How are bi-dimensional arrays stored in memory, by rows or by columns?",No answer,By rows.,1.0,0.2,sag,sag-28
"In one sentence, what is the main idea implemented by insertion sort?","Takes an element of an array and compares it with the next element, depending on the values of the two elements they will switch and then the program will compare the new switched element with the next one in the array.","Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",3.0,0.6,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?","Insertion sort divides the list into sorted and unsorted regions, then takes each item from the unsorted region and inserts it into its correct order in the sorted region.","Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",5.0,1.0,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?",The sorted array or list is built one entry at a time.,"Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",3.5,0.7,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?",It starts with the second element and checks it to see if it is less than the elementsto the left of it and if it is it inserts it into its corrected position.,"Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",5.0,1.0,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?",Compare two numbers at a time and swap until the entire list is sorted.,"Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",2.0,0.4,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?","Assume the first number is sorted, then move down the list and insert the numbers you come across into the corresponding place on the sorted side of the list.","Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",5.0,1.0,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?",insertion sort is were after k iterations the first k items in the array are sorted it take the k plus 1 item and inserts it into the correct position in the already sorted k elements.,"Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",4.5,0.9,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?",Looking at the 2nd element move forward and place the element in the correct spot.,"Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",4.5,0.9,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?","Starting at the beginning of an array, take each element in order and place it in it is correct position relative to all previously sorted elements.","Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",5.0,1.0,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?",To sort the elements in an array by removing an element from the input data and inserting it at the correct position.,"Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",5.0,1.0,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?","Insertion sort removes an element from the data, and inserts it at the correct position in the already sorted list.","Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",5.0,1.0,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?",Take a number and choose a pivot point and insert the number in the correct position from the pivot point.,"Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",3.0,0.6,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?",have a marker and sort everything to the left of the value for every new value when moving to the right.,"Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",3.0,0.6,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?",The main idea behind insertion sort is to take a random variable from the right and insert it in order to the left.,"Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",4.5,0.9,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?",Insertion sort progresses through a list of elements and determines where the next element should be inserted into an already sorted array starting with sorting and using the first two elements.,"Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",4.5,0.9,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?","it goes through the list only once, picking each integer and putting it in its desired position, then continuing.","Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",4.0,0.8,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?",Inserting array items in to their appropriate positions from smallest to largest at a pivot which starts on the second element of the array.,"Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",3.5,0.7,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?",Insert the item into its proper position by shifting larger sorted array values to the right.,"Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",3.0,0.6,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?",a comparison sort in which the sorted array is built one entry at a time,"Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",4.0,0.8,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?","Insertion sort is an algorithm where the first element of the array is in the sorted list, all the other pick one by one and taken from the unsorted array, to the sorted array.","Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",4.5,0.9,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?","Every iteration of an insertion sort takes away an element from the input data, inserting it at the right position in the sorted list.","Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",5.0,1.0,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?",the insertion sort creates a new array and inserts each item in its place with respect to the new array.,"Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",4.0,0.8,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?","Insertion sort takes each entitity of an unsorted array in order, and sorts it into the correct position between the entities it has sorted.","Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",5.0,1.0,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?","it takes the second element and swaps it with the 1st if it is less and keeps it there if its larger, then it goes to the third element and inserts it in the right places with respect to the first 2 elements and so on ...","Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",5.0,1.0,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?","Starting with the first element in the array, each following element is put in place by determining if it is smaller or larger than the starting element.","Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",4.0,0.8,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?","one by one, each item is taken and placed into the correct place in the sorted portion of the array until there are no more items","Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",4.5,0.9,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?",you take each element and insert it in the correct position with respect to all the elements before it,"Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",5.0,1.0,sag,sag-29
"In one sentence, what is the main idea implemented by insertion sort?","Insertion sort is a simple sorting algorithm, a comparison sort in which the sorted arrayor listis built one entry at a time.","Taking one array element at a time, from left to right, it inserts it in the right position among the already sorted elements on its left.",4.0,0.8,sag,sag-29
"In one sentence, what is the main idea implemented by selection sort?",Searches an array for the largest or the smallest element and is moved out to the front of the array then it will search for the next largest or the smallest element to move out to the front,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",5.0,1.0,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?","Selection sort searches the whole array for the largest item and puts it at the end of the array, then searches for the second largest item and puts it at the second to last spot and so on.","Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",4.5,0.9,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?",Finds the minimum value and swap it with the value in the first position.,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",5.0,1.0,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?",It finds the minimum element in the array and swaps it with the first element then repeats this step swapping the minimum element with nth positions in the array.,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",5.0,1.0,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?","Find the lowest value and place it at the front, then find the next lowest and place it in front of the last value, etc.","Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",4.5,0.9,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?","Cycle through the unsorted list, place the minimum in the next slot in the sorted list, and repeat.","Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",4.5,0.9,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?",find the minimum value in the list swap it with the first element in the list the find the second largest and swap it with the second element in the array continue like this until the array is sorted.,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",5.0,1.0,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?",Find the smallest and put it in the current position till you get to the end.,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",5.0,1.0,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?",Find the lowest unsorted value in the array and place it at the current positionstarting at the first element in the arrayand advance the current position by one.,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",5.0,1.0,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?",To sort the elements by comparing two elements and swapping the smaller one to sort the elements in the array.,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",3.5,0.7,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?","Selection sort finds the minimum value in the list, swaps it with the first value in the list, and repeats throughout the list.","Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",4.5,0.9,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?","Select the minimum number from the array and put it in the current position, then move on","Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",5.0,1.0,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?",Find the lowest value and place it in the front of the list and swap it with that value. Continue moving right.,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",5.0,1.0,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?",The main idea behind selection sort is to take the least variable from the right and put it directly to the left.,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",4.5,0.9,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?","Find the smallest value in the list and make it the first element, then find the smallest value of the leftover list and make it the first element of the leftover list and continue until the list is sorted.","Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",5.0,1.0,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?",It runs through and finds the lowestor highestvalue and puts it in its desired position.,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",4.5,0.9,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?","Places the smallest item in the list at position 1, and then proceeds to each value until the last position of the ray is reached.","Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",5.0,1.0,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?",Search for the largest item in an array and swap it with the last unsorted item.,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",4.5,0.9,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?",finds the smallest element and places in 1st position. then the process is repeated on the rest of the array.,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",5.0,1.0,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?",Selection sort is an algorithm that selects the larges item the array and puts it in its place; then select the next largest until the array is sorted,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",4.5,0.9,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?",Select the smallest number in the list and move it to the front of the list and then advance to the next number.,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",5.0,1.0,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?",the selection sort chooses the largest or smallest value in an unsorted list and creates a new list using the selection depending on how it is sorted.,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",4.5,0.9,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?","Selection sort finds the smallest number left unsorted in an array, and puts it at the end of what it has sorted","Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",4.5,0.9,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?","selects the minimum from the remaining elements of the array, and palces the miminum in the current position and moves to the next position","Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",5.0,1.0,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?","To put the biggest element at the end of the list and place the next highest element behind it, and so on.","Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",3.5,0.7,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?","the sort finds the largest item and places it at the end, then then next largest is found and placed next to last, continue until there is only one number left, this is the beginning of the sorted array","Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",4.5,0.9,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?","you loop through the entire list, and for each iteration you find the smallest element and move it to the current position.","Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",5.0,1.0,sag,sag-30
"In one sentence, what is the main idea implemented by selection sort?",Find the minimum value in the list swap it with the value in the first position; repeat the steps above for remainder of the liststarting in the second position.,"Taking one array element at a time, from left to right, it identifies the minimum from the remaining elements and swaps it with the current element.",5.0,1.0,sag,sag-30
"What is the number of operations for insertion sort under a best-case scenario, and what is the best-case scenario?","The run time for this sorting program is n to the power of 2. Best case is the list is already sorted, worst case is the list is sorted but in reverse.",Nthe length of the arrayoperations achieved for a sorted array.,3.5,0.7,sag,sag-31
"What is the number of operations for insertion sort under a best-case scenario, and what is the best-case scenario?","Insertion sort is Onand performs n minus 1 operations in the best-case scenario, which is when the list or array is already sorted.",Nthe length of the arrayoperations achieved for a sorted array.,4.5,0.9,sag,sag-31
