question,reference_answer,answer,score,normalized_score,dataset,dataset_num
Order the following functions by their running time: n to the power of 2; log -LRB- log n -RRB- ; 2 to the power of -LRB- log n -RRB- ; n!; n to the power of 3.,loglog n; 2 to the power oflog n; n to the power of 2; n to the power of 3; n!,from lowest to highest 1-longlong n2 minus 2 to the power of logn3 minus n to the power of 2 4 minus N to the power of 3 5 minus n!,5.0,1.0,sag,sag-77
Order the following functions by their running time: n to the power of 2; log -LRB- log n -RRB- ; 2 to the power of -LRB- log n -RRB- ; n!; n to the power of 3.,loglog n; 2 to the power oflog n; n to the power of 2; n to the power of 3; n!,loglog n; n to the power of 2; n to the power of 3; n!; 2 to the power oflog n,4.125,0.825,sag,sag-77
Order the following functions by their running time: n to the power of 2; log -LRB- log n -RRB- ; 2 to the power of -LRB- log n -RRB- ; n!; n to the power of 3.,loglog n; 2 to the power oflog n; n to the power of 2; n to the power of 3; n!,n to the power of 2; n!; n to the power of 3; 2 to the power oflog n; loglog n,2.25,0.45,sag,sag-77
Order the following functions by their running time: n to the power of 2; log -LRB- log n -RRB- ; 2 to the power of -LRB- log n -RRB- ; n!; n to the power of 3.,loglog n; 2 to the power oflog n; n to the power of 2; n to the power of 3; n!,"worst to best: n!, n to the power of 3, n to the power of 2, 2 to the power oflog n, loglog n",5.0,1.0,sag,sag-77
Order the following functions by their running time: n to the power of 2; log -LRB- log n -RRB- ; 2 to the power of -LRB- log n -RRB- ; n!; n to the power of 3.,loglog n; 2 to the power oflog n; n to the power of 2; n to the power of 3; n!,"loglong n, 2 to the power oflog n; n to the power of 2, n to the power of 3;",4.75,0.95,sag,sag-77
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","it scans the list and selects the smallestlargestelement and places it in the front, increment the curPtr by one, scan the list again for the next smallestlargestelement and place it in with respect with the other sorted elements.",5.0,1.0,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","Selection sort searches the array for the lowest value and swaps it with the first value in the array. Then searches for the next lowest value and swaps it with the second item in the array, and so on.",5.0,1.0,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.",Compare the largest element to the front element and swap data according to value if needed.,4.0,0.8,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","Selection sort is a sorting algorithm that divides a list in half and has two lists. It then compares the first elements in both these lists and puts these elements in another list, having the smaller element before the bigger one.",2.0,0.4,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","Iterate through the listassume list of integers, find the smallest one, and put it in a separate sorted list ... then traverse again and find the next smallest, and move it to the sorted section ... and repeat until you run out of elements to sort.",5.0,1.0,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.",selection sort selects the smallest element out of the list then the second smallest ... and sorts them acordingly.,5.0,1.0,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.",You select the smallest element and place it on the left. You select the smallest element and sort it with respect the the item already on the left. You continue this till the end of the collection of items.,5.0,1.0,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","A selection sort scrolls through the data structure looking for the lowestor highestunsorted piece of data, moves it to the held spot, increments that spot by one, and starts the process over.",5.0,1.0,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.",Selection sort works by finding the smallest element and then compares it with the largest and sorts the elements.,2.0,0.4,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","Selection sort is usually a recursive sorting method where you divide the elements to be sorted in half repeatedly. You then sort the smallest case, then work your way up, sorting each until they are all sorted.",2.5,0.5,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","goes to the middle of the list, checks to see if it is greater or less then the value given and moves through the list accordingly to add the value into the proper place.",2.0,0.4,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.",selection sort finds the lowest element in the data set and places it behind the pivot point.,4.5,0.9,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","Selection sort iterates through the array one element at a time, seeking the least value from the right and replacing the current value with it.",4.5,0.9,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","Selection sort traverses an unsorted array looking for the smallest value, when it is found it is put at the beginning of the unsorted array. Performed several times, this will output a sorted array.",5.0,1.0,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.",it runs through the list and finds the smallestor largestvalue and puts it at the appropriate position,4.5,0.9,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","pick a number, and set all values less than that number to the left, while all numbers on the right of that number is larger.",3.0,0.6,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.",It takes the largest item in the unsorted array and swaps it with last item in the unsorted array.,4.5,0.9,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","by selecting the first object and comparing it with the next objects to find one that is smaller, if it does it switches the two. then it comes back the other way and sees if the objects previous to the last one is greater, if it does it switches them. it does this while decreasing the range it looks at until it finishes in the middle.",2.5,0.5,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","Selection sorts works by going through a certain list. Goes through the unsorted list and selecting the largest item in the list and placing it in a sorted array. There are two arrays, unsorted and sorted. Complete these steps until the list is sorted.",4.5,0.9,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","selection sort works by pulling all of the values off to the side, leaving one value in the list. It will then insert a value into the list. if the value is bigger it will go to the right, if smaller if will go to the left.",2.5,0.5,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.",selection sort searches for the smallest element of the remaining data organization and places it at the largest point of the new data organization,4.5,0.9,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","Selection sort sorts an array one element at at time. It first finds the element with the smallest key and puts it into the first location within its array or list, then finds the next smallest and puts it in the second location, and so on.",5.0,1.0,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","select an element compare it with 2nd element if it is greater, swap it",3.0,0.6,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","it selects the smallest element in a list and switches it with the element in its correct position, then it selects the next smallest and does the same ...",4.5,0.9,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.",It starts at the first element and replaces it with the smallest element found to the right. It then repeats with the next element in the list.,4.5,0.9,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","selection sort is when you pick a data member and put it in a new array, then you pick another data member and put it in order with the new array, then pick another and insert it in the correct place in the new array, etc etc",3.0,0.6,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.","it searches through the entire data set for the best element to go in the current position, then it moves up a position and searches through the remainder of the set for the best element for the new position.",4.0,0.8,sag,sag-78
"Briefly, how does selection sort work?","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth.",selection sort iterates through the array one element a time searching for the right and replacing current value with it.,4.0,0.8,sag,sag-78
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.",A link list can grow to a infinite size as a array has a fixes size.,5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.",The advantage of linked lists is that they are not limited in size like arrays.,5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.",link lists dont have a fixed size,5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.","Linked Lists can be of variable size, where arrays have fixed size.",5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.","Linked lists do not have a definite size. They can be as big or as small as needed, and they do not have to allocate extra memory for elements you do not need. Arrays size must be defined.",5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.","a linked list has a dynamic size, but an array only has a fixed size and takes allot of extra operations to increase its size.",5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.",You do not have to predetermine your list size as you do with arrays. Linked list have the ability to be as large as you want them adding memory as needed.,5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.",The main advantage to a linked list is that it can have it is size adjusted during runtime.,5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.",Linked lists are able to grow in size. So elements can be added to the list.,5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.","Linked lists are not confined to a specific size, and can have elements added and removed far easier. They are also easier to traverse.",5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.",There is no predetermined length,5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.","Inserts into a linked list are far cheaper than an insert into an array. With an array, all items after the one being inserted must me shifted, with a linked list, only the pointers are replaced.",4.5,0.9,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.",Linked lists may be dynamically grown.,5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.","Linked lists are very dynamic in that they can change and be added or subtracted to very easily because they are not linear in memory. Arrays are pre-specified in size to be cast over a certain amount of disk space. This makes insertion into Arrays difficult because all elements must be shifted, and if you reach the end of the array, you are done even if you have more data to input. Linked Lists do not run into these problems.",5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.","linked lists have an indefinite size, whereas arrays are a specific size.",5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.","Linked lists have no predefined length, and thus you can have virtually unlimited items in that list.",5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.","They grow dynamically, unlike the fixed size array",5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.","you can add as many nodes as you like without having to specify a list size, if an array gets too big you have to copy its entire contents to another larger array to get more room",5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.",Linkded list does not have a fixed size. Arrays have a fixed size.,5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.","Linked lists have a dynamic size, where as arrays have a static size.",5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.",linked lists do not have a memory constraint other than total memory,5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.","The primary advantage of linked lists over arrays is their ability to become larger or smaller as data is added and removed from the list, whereas arrays may waste memory for small data sets, and run out of space for large data sets.",5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.","Array have fixed size, in Link List are flexible for adding or deleting an element.",5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.",they are resizeable,5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.",Linked lists can be dynamically allocated and their size can change as needed.,5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.","linked lists do not have to have a specified size, they are easier to add to and remove from",5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.","they dont have a fixed size, no shiftnig needs to be done for insertion or deletion.",5.0,1.0,sag,sag-79
What is the advantage of linked lists over arrays?,"Linked lists are dynamic structures, which allow for a variable number of elements to be stored.",linked list many be dynamically grown. It has not limit,5.0,1.0,sag,sag-79
What are the main operations associated with a stack?,push and pop,push and pop,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,"Pop, which removes the head, or least recently inserted node from the stack. Push, which inserts a new node at the head of the stack.",5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,Push and pop,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,The Push function and the Pop function.,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,push and pop,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,push puts an element on the stack pop-takes an element off the stack,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,Push and pop.,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,Push and Pop,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,push and pop.,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,"Push and Pop. Push adds an element to the stack, while Pop removes the top element from a stack.",5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,pop and push,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,"push, pop, search, isEmpty",4.5,0.9,sag,sag-80
What are the main operations associated with a stack?,push and pop,push and pop,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,"Push, Pop, isEmpty, isFull Maybe List to show all elements or an operation to count how many elements in the stack.",5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,"pop, push",5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,"isempty, push and pop, along with usually,",5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,push and pop,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,push and pop. push puts objects into the stack and pop takes them out following the first in last out rule.,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,"The main operations in a stack are push and pop. Push adds an item to the top of the stack, pop removes the top item from the stack.",5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,push and pop,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,"push, which adds an item to the top of the stack, and pop, which takes the first item off the top to the stack",5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,"the main functions defined for a stack are push, which puts an element on the top of the stack, and pop, which removes an item from the top.",5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,Push Pop Full IsEmpty,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,pop and push to remove an element and to insert an element,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,"Push, Pop",5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,push and pop,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,push Add an element to the top of the stack pop remove the top element from the stack,5.0,1.0,sag,sag-80
What are the main operations associated with a stack?,push and pop,push and pop,5.0,1.0,sag,sag-80
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.",When you traverse a tree of any size you will visit each node three times. Its on the order of 3n or Onrunning time.,4.0,0.8,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.","The Euler tour traversal of a tree begins at the root and visits each node in the tree from the left, then bottom, then right sides.",5.0,1.0,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.",Where you visit the in order according to its data value.,3.0,0.6,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.","It is a tree that shows how it functions. It contains parents, children, siblings, ancestors and descendents. The use of tree type algorithm is also an alternative sorting algorithm.",2.0,0.4,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.","Start from the root, circle around the whole tree, naming each node as you see it.",4.5,0.9,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.",it is where you visit the parent then you vistit the children,1.5,0.3,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.","To start from the root, traveling left and visiting ever child along the way till you return to the root from the right.",4.0,0.8,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.","Traversing a tree down to it is terminal child and then all of it is siblings, then it traverses up the terminal child 's parent and all of it is siblingsrepeating the first step if those siblings have childrenuntil the root node has been visited.",4.0,0.8,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.",The Euler tour traversal of a tree the function that iteratively keeps track of the pointer on each node.,3.0,0.6,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.","You travel the outside edge of the tree, clockwise, while naming each node.",4.0,0.8,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.",children to root,2.0,0.4,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.",go to the bottom of the left sub tree and visit the parent and then its children,3.0,0.6,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.",The Euler tour traverses through the tree in a rubber-band style shape.,3.5,0.7,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.","The Euler tour traversal of a tree is a specific way of navigating a tree that involves following the tree starting at the very top and moving along the left side of the tree first, cupping in to visit the parents of children nodes. It allows for each node to be visited from the left, the right and the bottom. The Euler tour first progresses to a left child if there is one, then progresses to it is parent, then it is next child, then it is parent 's parent.",4.5,0.9,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.",it runs through the parents and the children in order,3.0,0.6,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.","it starts node on the left of the root and then proceeds to visits each node in a left to right order, visits the root, and then proceeds to repeat the previous step on the right side of the tree.",3.5,0.7,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.","Travel from the root to the farthest left child Backup, travel the leftmost children in the right side repeat until reaching the rightmost child.",4.5,0.9,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.","has preorder, in order, and postorder of a tree. preorder equals puts the parent node in front of the child nodes. in order equals puts the parent node between the left child and right child nodes. postorder equals puts the parent node after the child nodes.",3.5,0.7,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.","The Euler traveral is when you go through a tree looking for nodes to put in the order of left, root, right. Like inOrder traversal.",4.0,0.8,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.","An Euler traversal is a traversal that begins with the root, and travels around the outside of the tree. Each element in the tree is visited 3 times. From the left, from the bottom and from the right.",5.0,1.0,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.",Euler tour traversal of a tree traverses down each branch straight to one leaf then starts again at the root and repeats until all elements have been traversed.,4.0,0.8,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.","The Euler tour visits every node in a tree, starting with the root and working around the tree counterclockwise. in-order, post-order, and pre-order traversals can be seen as variations of the Euler tour traversal.",4.5,0.9,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.",not answered,0.0,0.0,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.",to traverse going down to the left then go to the right of last children and back to the top .. kind of like going around the tree,5.0,1.0,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.","You recursively visit every node on the list. You visit the node from the left, the bottom, and from the right.",5.0,1.0,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.","the euler tour is a way to traverse a tree where you come into contact with each node three times, from the left, from the right, and from the bottom",5.0,1.0,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.",traversing a tree level by level,1.5,0.3,sag,sag-81
What is the Euler tour traversal of a tree?,"A walk around the tree, starting with the root, where each node is seen three times: from the left, from below, from the right.",The Euler traversal through the tree in a rubber band style shape.,3.5,0.7,sag,sag-81
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.","if root, set root to NULL else if deleting right leaf, set rightPtr of parent node to NULL else if deleting left leaf, set leftPtr of parent node to NULL else if deleting a left or right subtree child node, set the max leaf child in the left subtree as the new child node.",4.5,0.9,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.","Traverse the tree and find the node, if the node has no children, simply delete it; otherwise set the node 's data equal to the data of one of its children then set the pointer for that child to NULL.",3.5,0.7,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.",first attaching the elements from the node to be deleting to alternate nodes and then deleting that node. delete node;,3.5,0.7,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.","If you delete a node from a tree, you have to link that nodes parents to the children of that node.",3.5,0.7,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.",Must delete the information that the node containsto free up memory or garbage collectand also delete the pointerin that node 's parentthat points to the node you wish to delete.,2.0,0.4,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.",you replace the node with the largest element of its left subtree or replace it with the smallest element of the right subtree.,5.0,1.0,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.","You traverse the tree till you find the node you are wanting to delete. If the node has no children you delete it. If the node has children, before you delete, you find the left-most of its children and attach it to the root then you can delete the node.",4.0,0.8,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.",Link the to-be-deleted 's left child to the to-be-deleted 's parent 's left child pointer.,4.5,0.9,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.",The way you delete a node from a binary search tree is first you have take the root and then see the nodes that are coming from the root. And delete the nodes and set the root to NULL.,2.0,0.4,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.",You remove the element from the tree and move the next highest element from the left into its place.,4.5,0.9,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.",delete node;,1.5,0.3,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.","the deletion of a node depends upon if it has children and if it is an AVL binary search tree. Assuming it is not an AVL tree, and the node being deleted has no children, you just set its pointer to null. If it has a left child or a right child exclusively, that child replaces the deleted node, if it has two children, the left most child of the right sub treeor right most child of the left subtreewill replace it",5.0,1.0,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.","If the node is a leaf, just set it is parent 's pointer to null and delete it, if it has a single child, set the parent 's pointer to the child and delete; if it has two children, set the node to one of the middle children and remove that child from its previous position as a leafrightmost child of the left subtree or leftmost child of the right subtree.",5.0,1.0,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.","In a binary search tree, you must first establish a proper replacement for the node you are about to delete, usually a child from the soon to be deleted node. Once that replacement node has been found, you simply reassign it to where the node that is going to be deleted is. After the deleted node has been usurped, you remove the deleted node from memory so it may be used again.",4.0,0.8,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.",It all depends on where the node is located. If its a child it can just be deleted but for a node inside the tree it must be replaced with another node that works in its place.,3.5,0.7,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.","if the node has no children, delete it right away, otherwise, put either the furthest right node on the left side or the furthest left node on the right side in that place and perform a the above on that node to guarantee that it is children get handled properly.",5.0,1.0,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.",Create a temp Node Set temp 's values to the Node after head or NULL in the case of only head Node in the list. Set head equal to temp. Delete temp,2.0,0.4,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.","by searching down the tree until you find the node, and replacing the link to that node with the greatest child node on the left subtree or the least child node on the right subtree.",4.5,0.9,sag,sag-82
How do you delete a node from a binary search tree?,"Find the node, then replace it with the leftmost node from its right subtreeor the rightmost node from its left subtree.","Set the nodes to NULL, where that it does not point to anything, and the use the DELETE opertator to clear space from memory.",1.5,0.3,sag,sag-82
